path,title,tags,description,mime
art/common/border-saxon-worn.webp,Worn Saxon Card Border,border worn-saxon saxon-worn,An alpha map for the Worn Saxon card border,image/webp
art/common/border-saxon.webp,Saxon Card Border,border saxon,An alpha map for the Saxon card border,image/webp
art/common/border-staggered.webp,Staggered Card Border,border staggered,An alpha map for the Staggered card border,image/webp
art/common/border-thicc.webp,Thicc Card Border,border thicc,An alpha map for the Thicc card border,image/webp
art/common/border-line.webp,line Card Border,border thin line,An alpha map for the line card border,image/webp
art/common/border-birka-inverted.webp,Birka-inverted Card Border,border birka-inverted,An alpha map for the Birka card border,image/webp
art/common/border-birka.webp,Birka Card Border,border birka,An alpha map for the Birka card border,image/webp
art/common/border-haus-1.webp,Haus 1 Card Border,border haus-1,An alpha map for the Haus card border,image/webp
art/common/border-haus-2.webp,Haus 2 Card Border,border haus-2,An alpha map for the Haus card border,image/webp
art/common/border-haus-3.webp,Haus 3 Card Border,border haus-3,An alpha map for the Haus card border,image/webp
art/common/border-haus-4.webp,Haus 4 Card Border,border haus-4,An alpha map for the Haus card border,image/webp
art/common/border-midgard-serpent.webp,Midgard Serpent Card Border,border midgard-serpent,An alpha map for the Midgard card border,image/webp
art/common/border-moon.webp,Moon Card Border,border moon,An alpha map for the Moon card border,image/webp
art/common/border-odal.webp,Odal Card Border,border odal,An alpha map for the Odal card border,image/webp
art/common/border-solar-cross.webp,Solar Cross Card Border,border solar-cross,An alpha map for the Solar card border,image/webp
art/common/border-sun.webp,Sun Card Border,border sun,An alpha map for the Sun card border,image/webp
art/common/border-valknut.webp,Valknut Card Border,border valknut,An alpha map for the Valknut card border,image/webp
art/common/border-wyrd.webp,Wyrd Card Border,border wyrd,An alpha map for the Wyrd card border,image/webp
art/common/border-cinematic.webp,Cinematic Card Border,border cinematic,An alpha map for the Cinematic card border,image/webp

art/common/mask-line.webp,Line Mask,mask line,An alpha map for a mask,image/webp
art/common/mask-cinematic.webp,cinematic Mask,mask cinematic,An alpha map for a mask,image/webp
art/common/mask-greek.webp,greek Mask,mask greek,An alpha map for a mask,image/webp
art/common/mask-round.webp,round Mask,mask round,An alpha map for a mask,image/webp
art/common/mask-birka.webp,birka Mask,mask birka,An alpha map for a mask,image/webp
art/common/mask-haus.webp,haus Mask,mask haus,An alpha map for a mask,image/webp

art/4-the-emperor/emperor-layer-a.webp,A layer,layer,A layer in the magician parallax,image/webp
art/4-the-emperor/emperor-layer-b.webp,A layer,layer,A layer in the magician parallax,image/webp
art/4-the-emperor/emperor-layer-c.webp,A layer,layer,A layer in the magician parallax,image/webp

art/4-the-emperor/emperor-flat.webp,Flat,preview flat,A flat version of the card face,image/webp

art/4-the-empress/animated/preview-animated-fate-line-emperor-emperor-line.webm,Animated Preview,preview animated back-fate border-line ink-emperor stock-emperor mask-line,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-fate-line-emperor-brilliant-emperor-gloss-line.webm,Animated Preview,preview animated back-fate border-line ink-emperor-brilliant stock-emperor-gloss mask-line,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cinematic-thicc-emperor-brilliant-emperor-gloss-line.webm,Animated Preview,preview animated back-cinematic border-thicc ink-emperor-brilliant stock-emperor-gloss mask-line,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-oath-rings-birka-inverted-emperor-bright-emperor-gloss-birka.webm,Animated Preview,preview animated back-oath-rings border-birka-inverted ink-emperor-bright stock-emperor-gloss mask-birka,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-oath-rings-saxon-emperor-bright-emperor-none.webm,Animated Preview,preview animated back-oath-rings border-saxon ink-emperor-bright stock-emperor mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-oath-rings-inverted-haus-2-emperor-emperor-none.webm,Animated Preview,preview animated back-oath-rings-inverted border-haus-2 ink-emperor stock-emperor mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cup-wider-moon-emperor-emperor-none.webm,Animated Preview,preview animated back-cup-wider border-moon ink-emperor stock-emperor mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cup-inverted-midgard-serpent-emperor-emperor-none.webm,Animated Preview,preview animated back-cup-inverted border-midgard-serpent ink-emperor stock-emperor mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cups-haus-2-emperor-emperor-none.webm,Animated Preview,preview animated back-cups border-haus-2 ink-emperor stock-emperor mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-knotwork-ravens-birka-inverted-octarine-bright-emperor-birka.webm,Animated Preview,preview animated back-knotwork-ravens border-birka-inverted ink-octarine-bright stock-emperor mask-birka,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-oath-rings-odal-emperor-bright-black-none.webm,Animated Preview,preview animated back-oath-rings border-odal ink-emperor-bright stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-saxon-naked-santo-bright-black-none.webm,Animated Preview,preview animated back-saxon border-naked ink-santo-bright stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-helmet-round-macbeth-black-round.webm,Animated Preview,preview animated back-helmet border-round ink-macbeth stock-black mask-round,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cups-sun-ferrous-black-none.webm,Animated Preview,preview animated back-cups border-sun ink-ferrous stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-knotwork-moon-moon-energetic-bright-black-none.webm,Animated Preview,preview animated back-knotwork-moon border-moon ink-energetic-bright stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cinematic-staggered-lavender-bright-black-none.webm,Animated Preview,preview animated back-cinematic border-staggered ink-lavender-bright stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-compass-saxon-santo-black-none.webm,Animated Preview,preview animated back-compass border-saxon ink-santo stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-knotwork-moon-birka-inverted-crystal-white-birka.webm,Animated Preview,preview animated back-knotwork-moon border-birka-inverted ink-crystal stock-white mask-birka,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-helmet-round-ferrous-white-none.webm,Animated Preview,preview animated back-helmet border-round ink-ferrous stock-white mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-fate-valknut-fools-gold-black-none.webm,Animated Preview,preview animated back-fate border-valknut ink-fools-gold stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-saxon-saxon-energetic-black-none.webm,Animated Preview,preview animated back-saxon border-saxon ink-energetic stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-compass-naked-santo-bright-black-none.webm,Animated Preview,preview animated back-compass border-naked ink-santo-bright stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-knotwork-moon-line-bubble-gum-black-none.webm,Animated Preview,preview animated back-knotwork-moon border-line ink-bubble-gum stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-compass-solar-cross-dawn-black-none.webm,Animated Preview,preview animated back-compass border-solar-cross ink-dawn stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-helmet-solar-cross-sanguine-black-none.webm,Animated Preview,preview animated back-helmet border-solar-cross ink-sanguine stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-swords-moon-sultan-black-birka.webm,Animated Preview,preview animated back-swords border-moon ink-sultan stock-black mask-birka,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-knotwork-moon-staggered-copper-black-birka.webm,Animated Preview,preview animated back-knotwork-moon border-staggered ink-copper stock-black mask-birka,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-saxon-valknut-fools-gold-emperor-gloss-birka.webm,Animated Preview,preview animated back-saxon border-valknut ink-fools-gold stock-emperor-gloss mask-birka,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cup-inverted-haus-3-sanguine-bright-emperor-haus.webm,Animated Preview,preview animated back-cup-inverted border-haus-3 ink-sanguine-bright stock-emperor mask-haus,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-knotwork-ravens-solar-cross-emperor-emperor-none.webm,Animated Preview,preview animated back-knotwork-ravens border-solar-cross ink-emperor stock-emperor mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cup-inverted-moon-sanguine-emperor-gloss-birka.webm,Animated Preview,preview animated back-cup-inverted border-moon ink-sanguine stock-emperor-gloss mask-birka,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-fate-greek-ferrous-emperor-greek.webm,Animated Preview,preview animated back-fate border-greek ink-ferrous stock-emperor mask-greek,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-helmet-thin-santo-black-none.webm,Animated Preview,preview animated back-helmet border-thin ink-santo stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-helmet-worn-saxon-dusk-black-none.webm,Animated Preview,preview animated back-helmet border-worn-saxon ink-dusk stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-oath-rings-midgard-serpent-santo-black-none.webm,Animated Preview,preview animated back-oath-rings border-midgard-serpent ink-santo stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-oath-rings-inverted-haus-3-garnet-black-haus.webm,Animated Preview,preview animated back-oath-rings-inverted border-haus-3 ink-garnet stock-black mask-haus,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-knotwork-moon-haus-1-copper-black-none.webm,Animated Preview,preview animated back-knotwork-moon border-haus-1 ink-copper stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cup-wider-saxon-worn-sanguine-emperor-none.webm,Animated Preview,preview animated back-cup-wider border-saxon-worn ink-sanguine stock-emperor mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cup-extra-saxon-worn-ferrous-bright-black-none.webm,Animated Preview,preview animated back-cup-extra border-saxon-worn ink-ferrous-bright stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-saxon-bordered-saxon-sanguine-black-none.webm,Animated Preview,preview animated back-saxon-bordered border-saxon ink-sanguine stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-odal-rune-odal-garnet-black-none.webm,Animated Preview,preview animated back-odal-rune border-odal ink-garnet stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-knotwork-moon-saxon-energetic-black-none.webm,Animated Preview,preview animated back-knotwork-moon border-saxon ink-energetic stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-worn-saxon-naked-ferrous-brilliant-black-none.webm,Animated Preview,preview animated back-worn-saxon border-naked ink-ferrous-brilliant stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-saxon-worn-saxon-sanguine-bright-black-none.webm,Animated Preview,preview animated back-saxon border-worn-saxon ink-sanguine-bright stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-raven-outline-line-fools-gold-emperor-line.webm,Animated Preview,preview animated back-raven-outline border-line ink-fools-gold stock-emperor mask-line,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-fate-greek-energetic-brilliant-black-none.webm,Animated Preview,preview animated back-fate border-greek ink-energetic-brilliant stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cups-haus-4-macbeth-emperor-none.webm,Animated Preview,preview animated back-cups border-haus-4 ink-macbeth stock-emperor mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cup-extra-round-silver-black-round.webm,Animated Preview,preview animated back-cup-extra border-round ink-silver stock-black mask-round,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cinematic-birka-inverted-sanguine-bright-emperor-birka.webm,Animated Preview,preview animated back-cinematic border-birka-inverted ink-sanguine-bright stock-emperor mask-birka,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-odal-rune-odal-cinematic-black-haus.webm,Animated Preview,preview animated back-odal-rune border-odal ink-cinematic stock-black mask-haus,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-knotwork-ravens-sun-witching-hour-black-none.webm,Animated Preview,preview animated back-knotwork-ravens border-sun ink-witching-hour stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-fate-naked-octarine-black-none.webm,Animated Preview,preview animated back-fate border-naked ink-octarine stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-wyrd-naked-witching-hour-black-none.webm,Animated Preview,preview animated back-wyrd border-naked ink-witching-hour stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-worn-saxon-greek-energetic-black-greek.webm,Animated Preview,preview animated back-worn-saxon border-greek ink-energetic stock-black mask-greek,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-oath-rings-haus-2-ferrous-brilliant-black-none.webm,Animated Preview,preview animated back-oath-rings border-haus-2 ink-ferrous-brilliant stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-saxon-moon-silver-black-birka.webm,Animated Preview,preview animated back-saxon border-moon ink-silver stock-black mask-birka,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-fate-sun-copper-black-none.webm,Animated Preview,preview animated back-fate border-sun ink-copper stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-oath-rings-sun-santo-brilliant-black-line.webm,Animated Preview,preview animated back-oath-rings border-sun ink-santo-brilliant stock-black mask-line,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-swords-round-santo-brilliant-emperor-none.webm,Animated Preview,preview animated back-swords border-round ink-santo-brilliant stock-emperor mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cups-line-ferrous-black-line.webm,Animated Preview,preview animated back-cups border-line ink-ferrous stock-black mask-line,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-raven-solid-odal-sanguine-black-none.webm,Animated Preview,preview animated back-raven-solid border-odal ink-sanguine stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-worn-saxon-greek-copper-emperor-none.webm,Animated Preview,preview animated back-worn-saxon border-greek ink-copper stock-emperor mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-compass-naked-ferrous-black-none.webm,Animated Preview,preview animated back-compass border-naked ink-ferrous stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cup-wider-worn-saxon-santo-black-none.webm,Animated Preview,preview animated back-cup-wider border-worn-saxon ink-santo stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-saxon-solar-cross-octarine-emperor-none.webm,Animated Preview,preview animated back-saxon border-solar-cross ink-octarine stock-emperor mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-raven-solid-haus-1-octarine-black-none.webm,Animated Preview,preview animated back-raven-solid border-haus-1 ink-octarine stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-wyrd-solar-cross-energetic-bright-black-none.webm,Animated Preview,preview animated back-wyrd border-solar-cross ink-energetic-bright stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-compass-bare-octarine-black-none.webm,Animated Preview,preview animated back-compass border-bare ink-octarine stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-compass-birka-inverted-ferrous-black-none.webm,Animated Preview,preview animated back-compass border-birka-inverted ink-ferrous stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-compass-line-santo-bright-black-none.webm,Animated Preview,preview animated back-compass border-line ink-santo-bright stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cups-staggered-octarine-black-none.webm,Animated Preview,preview animated back-cups border-staggered ink-octarine stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-worn-saxon-solar-cross-ferrous-black-none.webm,Animated Preview,preview animated back-worn-saxon border-solar-cross ink-ferrous stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cup-extra-birka-ward-black-birka.webm,Animated Preview,preview animated back-cup-extra border-birka ink-ward stock-black mask-birka,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-oath-rings-inverted-moon-santo-brilliant-black-none.webm,Animated Preview,preview animated back-oath-rings-inverted border-moon ink-santo-brilliant stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cup-inverted-sun-energetic-bright-black-none.webm,Animated Preview,preview animated back-cup-inverted border-sun ink-energetic-bright stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-helmet-birka-copper-black-birka.webm,Animated Preview,preview animated back-helmet border-birka ink-copper stock-black mask-birka,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-odal-rune-odal-santo-black-none.webm,Animated Preview,preview animated back-odal-rune border-odal ink-santo stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-compass-staggered-emperor-emperor-line.webm,Animated Preview,preview animated back-compass border-staggered ink-emperor stock-emperor mask-line,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cinematic-valknut-sanguine-black-none.webm,Animated Preview,preview animated back-cinematic border-valknut ink-sanguine stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cup-extra-saxon-worn-energetic-bright-black-none.webm,Animated Preview,preview animated back-cup-extra border-saxon-worn ink-energetic-bright stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-worn-saxon-saxon-worn-santo-black-none.webm,Animated Preview,preview animated back-worn-saxon border-saxon-worn ink-santo stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cinematic-valknut-ferrous-black-birka.webm,Animated Preview,preview animated back-cinematic border-valknut ink-ferrous stock-black mask-birka,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-compass-thin-energetic-white-none.webm,Animated Preview,preview animated back-compass border-thin ink-energetic stock-white mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cup-wider-haus-1-santo-black-none.webm,Animated Preview,preview animated back-cup-wider border-haus-1 ink-santo stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cinematic-greek-ferrous-brilliant-black-none.webm,Animated Preview,preview animated back-cinematic border-greek ink-ferrous-brilliant stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cup-wider-midgard-serpent-copper-black-none.webm,Animated Preview,preview animated back-cup-wider border-midgard-serpent ink-copper stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-worn-saxon-saxon-worn-copper-white-none.webm,Animated Preview,preview animated back-worn-saxon border-saxon-worn ink-copper stock-white mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-saxon-bordered-haus-2-gold-black-none.webm,Animated Preview,preview animated back-saxon-bordered border-haus-2 ink-gold stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-saxon-worn-saxon-emperor-black-none.webm,Animated Preview,preview animated back-saxon border-worn-saxon ink-emperor stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-wyrd-odal-sanguine-emperor-none.webm,Animated Preview,preview animated back-wyrd border-odal ink-sanguine stock-emperor mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cinematic-odal-garnet-black-none.webm,Animated Preview,preview animated back-cinematic border-odal ink-garnet stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-saxon-bordered-solar-cross-silver-black-none.webm,Animated Preview,preview animated back-saxon-bordered border-solar-cross ink-silver stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-knotwork-ravens-haus-3-energetic-black-none.webm,Animated Preview,preview animated back-knotwork-ravens border-haus-3 ink-energetic stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cup-extra-round-dawn-black-none.webm,Animated Preview,preview animated back-cup-extra border-round ink-dawn stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-helmet-sun-garnet-emperor-none.webm,Animated Preview,preview animated back-helmet border-sun ink-garnet stock-emperor mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cup-wider-worn-saxon-energetic-white-none.webm,Animated Preview,preview animated back-cup-wider border-worn-saxon ink-energetic stock-white mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-saxon-worn-saxon-ferrous-black-none.webm,Animated Preview,preview animated back-saxon border-worn-saxon ink-ferrous stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-knotwork-moon-odal-gold-black-none.webm,Animated Preview,preview animated back-knotwork-moon border-odal ink-gold stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cup-wider-solar-cross-octarine-black-none.webm,Animated Preview,preview animated back-cup-wider border-solar-cross ink-octarine stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-wyrd-moon-ferrous-black-none.webm,Animated Preview,preview animated back-wyrd border-moon ink-ferrous stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-worn-saxon-birka-inverted-santo-white-none.webm,Animated Preview,preview animated back-worn-saxon border-birka-inverted ink-santo stock-white mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cups-thin-macbeth-emperor-line.webm,Animated Preview,preview animated back-cups border-thin ink-macbeth stock-emperor mask-line,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-knotwork-ravens-haus-1-copper-black-none.webm,Animated Preview,preview animated back-knotwork-ravens border-haus-1 ink-copper stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-knotwork-moon-sun-santo-black-none.webm,Animated Preview,preview animated back-knotwork-moon border-sun ink-santo stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-cinematic-saxon-sanguine-black-none.webm,Animated Preview,preview animated back-cinematic border-saxon ink-sanguine stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-worn-saxon-haus-3-garnet-emperor-haus.webm,Animated Preview,preview animated back-worn-saxon border-haus-3 ink-garnet stock-emperor mask-haus,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-saxon-haus-1-lavender-white-none.webm,Animated Preview,preview animated back-saxon border-haus-1 ink-lavender stock-white mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-saxon-bordered-greek-lavender-bright-black-none.webm,Animated Preview,preview animated back-saxon-bordered border-greek ink-lavender-bright stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-knotwork-ravens-haus-1-santo-black-none.webm,Animated Preview,preview animated back-knotwork-ravens border-haus-1 ink-santo stock-black mask-none,An animated preview,video/webm
art/4-the-empress/animated/preview-animated-swords-wyrd-sultan-black-none.webm,Animated Preview,preview animated back-swords border-wyrd ink-sultan stock-black mask-none,An animated preview,video/webm

art/4-the-empress/static/preview-side-by-side-fate-line-emperor-emperor-line.webp,Side By Side Preview,preview side-by-side back-fate border-line ink-emperor stock-emperor mask-line,A side-by-side preview,image/webp
art/4-the-empress/static/preview-side-by-side-fate-line-emperor-brilliant-emperor-gloss-line.webp,Side By Side Preview,preview side-by-side back-fate border-line ink-emperor-brilliant stock-emperor-gloss mask-line,A side-by-side preview,image/webp
art/4-the-empress/static/preview-side-by-side-cinematic-thicc-emperor-brilliant-emperor-gloss-line.webp,Side By Side Preview,preview side-by-side back-cinematic border-thicc ink-emperor-brilliant stock-emperor-gloss mask-line,A side-by-side preview,image/webp
art/4-the-empress/static/preview-side-by-side-oath-rings-birka-inverted-emperor-bright-emperor-gloss-birka.webp,Side By Side Preview,preview side-by-side back-oath-rings border-birka-inverted ink-emperor-bright stock-emperor-gloss mask-birka,A side-by-side preview,image/webp
art/4-the-empress/static/preview-side-by-side-oath-rings-saxon-emperor-bright-emperor-none.webp,Side By Side Preview,preview side-by-side back-oath-rings border-saxon ink-emperor-bright stock-emperor mask-none,A side-by-side preview,image/webp
art/4-the-empress/static/preview-side-by-side-oath-rings-inverted-haus-2-emperor-emperor-none.webp,Side By Side Preview,preview side-by-side back-oath-rings-inverted border-haus-2 ink-emperor stock-emperor mask-none,A side-by-side preview,image/webp
art/4-the-empress/static/preview-side-by-side-cup-wider-moon-emperor-emperor-none.webp,Side By Side Preview,preview side-by-side back-cup-wider border-moon ink-emperor stock-emperor mask-none,A side-by-side preview,image/webp
art/4-the-empress/static/preview-side-by-side-cup-inverted-midgard-serpent-emperor-emperor-none.webp,Side By Side Preview,preview side-by-side back-cup-inverted border-midgard-serpent ink-emperor stock-emperor mask-none,A side-by-side preview,image/webp
art/4-the-empress/static/preview-side-by-side-cups-haus-2-emperor-emperor-none.webp,Side By Side Preview,preview side-by-side back-cups border-haus-2 ink-emperor stock-emperor mask-none,A side-by-side preview,image/webp
art/4-the-empress/static/preview-side-by-side-knotwork-ravens-birka-inverted-octarine-bright-emperor-birka.webp,Side By Side Preview,preview side-by-side back-knotwork-ravens border-birka-inverted ink-octarine-bright stock-emperor mask-birka,A side-by-side preview,image/webp
art/4-the-empress/static/preview-side-by-side-oath-rings-odal-emperor-bright-black-none.webp,Side By Side Preview,preview side-by-side back-oath-rings border-odal ink-emperor-bright stock-black mask-none,A side-by-side preview,image/webp
